drug_id,active_ingredients,group_related,num_act_ingr
5371_train,"CEFPODOXIME PROXÉTIL,  CEFPODOXIME",Antibióticos y Antimicrobianos,2
5372_train,LAMOTRIGINE,Antihistamínicos y Descongestionantes,1
5373_train,"GLUCOSE MONOHYDRATÉ,  GLUCOSE ANHYDRE",Antidiabéticos,2
5374_train,GLIBENCLAMIDE,Antidiabéticos,1
5375_train,RÉPAGLINIDE,Otras,1
5376_train,"PÉRINDOPRIL TERT-BUTYLAMINE,  PÉRINDOPRIL",Antihipertensivos y Cardiovasculares,2
5377_train,"HYDROCHLOROTHIAZIDE,  BISOPROLOL (FUMARATE DE)",Antihipertensivos y Cardiovasculares,2
5378_train,FOLLITROPINE ALFA,Hormonas y Moduladores Hormonales,1
5379_train,CHLORHYDRATE DE MÉBÉVÉRINE,Antihipertensivos y Cardiovasculares,1
538_test,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
538_train,"INDAPAMIDE,  PÉRINDOPRIL ARGININE,  PÉRINDOPRIL",Antiinflamatorios y Analgésicos,3
5380_train,"BÉSILATE D'AMLODIPINE,  AMLODIPINE,  VALSARTAN",Antihipertensivos y Cardiovasculares,3
5381_train,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
5382_train,"SULFATE DE MAGNÉSIUM ANHYDRE,  ACÉTATE DE SODIUM,  ISOLEUCINE,  LYSINE,  SULFATE DE MAGNÉSIUM HEPTAHYDRATÉ,  MÉTHIONINE,  PHÉNYLALANINE,  TRYPTOPHANE L,  CHLORURE DE CALCIUM,  ACIDE ASPARTIQUE,  HUILE DE SOJA RAFFINÉE,  ACIDE GLUTAMIQUE,  CHLORURE DE CALCIUM ANHYDRE,  HISTIDINE,  GLUCOSE ANHYDRE,  SODIUM (GLYCÉROPHOSPHATE DE),  THRÉONINE,  ARGININE,  SÉRINE,  CHLORURE DE POTASSIUM,  ALANINE,  CHLORHYDRATE DE LYSINE,  PROLINE,  TYROSINE,  VALINE,  GLUCOSE MONOHYDRATÉ,  GLYCINE,  LEUCINE,  ACÉTATE DE SODIUM ANHYDRE",Hormonas y Moduladores Hormonales,29
5383_train,"CHLORHYDRATE DE VENLAFAXINE,  VENLAFAXINE",Antidepresivos y Psicotrópicos,2
5384_train,ROMIPLOSTIM,Otras,1
5385_train,CAPÉCITABINE,Otras,1
5386_train,FINASTÉRIDE,Otras,1
5387_train,ALPRAZOLAM,Otras,1
5388_train,"HORMONE FOLLICULO STIMULANTE ,  HORMONE LUTÉINISANTE HUMAINE ,  MÉNOTROPINE ",Hormonas y Moduladores Hormonales,3
5389_train,"MÉTRONIDAZOLE,  SPIRAMYCINE",Antiinflamatorios y Analgésicos,2
539_test,"CHLORHYDRATE D'ÉTHYLMORPHINE,  ÉTHYLMORPHINE,  CODÉINE",Anticonvulsivos y Antiepilépticos,3
539_train,"PHÉNOBARBITAL,  PHÉNOBARBITAL SODIQUE",Antivirales,2
5390_train,ÉPOÉTINE ALFA,Hormonas y Moduladores Hormonales,1
5391_train,"AZITHROMYCINE DIHYDRATÉE,  AZITHROMYCINE",Antihistamínicos y Descongestionantes,2
5392_train,"IRBÉSARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
5393_train,"VALSARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
5394_train,"OXALATE D'ESCITALOPRAM,  ESCITALOPRAM",Antiinflamatorios y Analgésicos,2
5395_train,FOLLITROPINE BÊTA,Hormonas y Moduladores Hormonales,1
5396_train,"DIPYRIDAMOLE,  ACIDE ACÉTYLSALICYLIQUE",Antiinflamatorios y Analgésicos,2
5397_train,"CHLORHYDRATE DE NÉBIVOLOL,  NÉBIVOLOL BASE",Antihipertensivos y Cardiovasculares,2
5398_train,MOLSIDOMINE,Antidepresivos y Psicotrópicos,1
5399_train,LACTULOSE,Antihistamínicos y Descongestionantes,1
54_test,"PROLINE,  SÉRINE,  ISOLEUCINE,  TAURINE,  GLUCOSE ANHYDRE,  HISTIDINE,  CHLORURE DE SODIUM,  LEUCINE,  ACIDE CHLORHYDRIQUE,  GLYCINE,  TYROSINE,  LYSINE,  ALANINE,  ARGININE,  VALINE,  PHÉNYLALANINE,  GLUCOSE MONOHYDRATÉ,  THRÉONINE,  CALCIUM (CHLORURE DE) DIHYDRATÉ,  MÉTHIONINE,  HYDROXYDE DE POTASSIUM,  CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ,  TRYPTOPHANE L,  CHLORHYDRATE DE LYSINE,  ACIDE ACÉTIQUE GLACIAL,  GLYCÉROPHOSPHATE DE SODIUM PENTAHYDRATÉ,  CHLORURE DE ZINC",Antihipertensivos y Cardiovasculares,27
54_train,"VALSARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
540_test,"LOSARTAN POTASSIQUE,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
540_train,"FLUVASTATINE SODIQUE,  FLUVASTATINE BASE",Antihipertensivos y Cardiovasculares,2
5400_train,"TELMISARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
5401_train,TRANDOLAPRIL,Otras,1
5402_train,"CHLORHYDRATE DE LIDOCAÏNE ANHYDRE,  CHLORHYDRATE DE LIDOCAÏNE,  ADRÉNALINE,  TARTRATE D'ADRÉNALINE",Antiinflamatorios y Analgésicos,4
5403_train,RISPÉRIDONE,Antidepresivos y Psicotrópicos,1
5404_train,LÉVÉTIRACÉTAM,Anticonvulsivos y Antiepilépticos,1
5405_train,NAPROXÈNE,Antiinflamatorios y Analgésicos,1
5406_train,"CHLORHYDRATE DE METFORMINE,  METFORMINE BASE",Antidiabéticos,2
5407_train,ÉTHOSUXIMIDE,Otras,1
5408_train,FÉLODIPINE,Antihipertensivos y Cardiovasculares,1
5409_train,CHLORHYDRATE DE MORPHINE,Antihipertensivos y Cardiovasculares,1
541_test,FUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
541_train,DICHLORHYDRATE DE LÉVOCÉTIRIZINE,Antiinflamatorios y Analgésicos,1
5410_train,"CHLORHYDRATE DE VALACICLOVIR,  VALACICLOVIR",Antivirales,2
5411_train,ALLOPURINOL,Otras,1
5412_train,"HYDROCHLOROTHIAZIDE,  LOSARTAN POTASSIQUE",Antihipertensivos y Cardiovasculares,2
5413_train,CHLORURE DE SODIUM,Antihipertensivos y Cardiovasculares,1
5414_train,VÉRAPAMIL (CHLORHYDRATE DE),Antidepresivos y Psicotrópicos,1
5415_train,CHLORHYDRATE DE DILTIAZEM,Antihipertensivos y Cardiovasculares,1
5416_train,"MÉMANTINE BASE,  CHLORHYDRATE DE MÉMANTINE",Antihipertensivos y Cardiovasculares,2
5417_train,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
5418_train,ALITRÉTINOÏNE,Otras,1
5419_train,"IOPAMIDOL,  IODE",Antivirales,2
542_test,"IOBITRIDOL,  IODE",Otras,2
542_train,MALÉATE D'ÉNALAPRIL,Antihipertensivos y Cardiovasculares,1
5420_train,CHLORHYDRATE D'IDARUBICINE,Antibióticos y Antimicrobianos,1
5421_train,OLMÉSARTAN MÉDOXOMIL,Antihipertensivos y Cardiovasculares,1
5422_train,ALPRAZOLAM,Otras,1
5423_train,ATÉNOLOL,Antivirales,1
5424_train,CHLORHYDRATE D'AMIODARONE,Antihipertensivos y Cardiovasculares,1
5425_train,"ÉTHINYLESTRADIOL,  LÉVONORGESTREL",Otras,2
5426_train,ANTIGÈNE  DE SURFACE DE L'HÉPATITE B RECOMBINANT,Otras,1
5427_train,ANASTROZOLE,Antihipertensivos y Cardiovasculares,1
5428_train,TARTRATE DE ZOLPIDEM,Antiinflamatorios y Analgésicos,1
5429_train,SODIUM (VALPROATE DE),Otras,1
543_test,"CEFTAZIDIME ANHYDRE,  CEFTAZIDIME PENTAHYDRATÉE",Antibióticos y Antimicrobianos,2
543_train,VÉRAPAMIL (CHLORHYDRATE DE),Antidepresivos y Psicotrópicos,1
5430_train,ACÉCLOFÉNAC,Antiinflamatorios y Analgésicos,1
5431_train,ACÉTATE DE FLÉCAÏNIDE,Antiinflamatorios y Analgésicos,1
5432_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
5433_train,TRANDOLAPRIL,Otras,1
5434_train,SULPIRIDE,Antidepresivos y Psicotrópicos,1
5435_train,"TIOTROPIUM BASE,  TIOTROPIUM (BROMURE DE) MONOHYDRATÉ",Antiinflamatorios y Analgésicos,2
5436_train,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
5437_train,"XINAFOATE DE SALMÉTÉROL,  PROPIONATE DE FLUTICASONE,  SALMÉTÉROL BASE",Antivirales,3
5438_train,"BROMURE D'IPRATROPIUM ANHYDRE,  IPRATROPIUM (BROMURE D') MONOHYDRATÉ",Antivirales,2
5439_train,TRANDOLAPRIL,Otras,1
544_test,ADAPALÈNE,Otras,1
544_train,BISOPROLOL (HÉMIFUMARATE DE),Antihipertensivos y Cardiovasculares,1
5440_train,"METFORMINE,  CHLORHYDRATE DE METFORMINE",Antidiabéticos,2
5441_train,CHLORURE DE SODIUM,Antihipertensivos y Cardiovasculares,1
5442_train,DESMOPRESSINE (ACÉTATE DE) TRIHYDRATÉ,Antihistamínicos y Descongestionantes,1
5443_train,"CHLORHYDRATE DE TERBINAFINE,  TERBINAFINE",Antihipertensivos y Cardiovasculares,2
5444_train,DOMPÉRIDONE,Otras,1
5445_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
5446_train,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
5447_train,"LANTHANE,  CARBONATE DE LANTHANE HYDRATÉ",Antihipertensivos y Cardiovasculares,2
5448_train,CANDÉSARTAN CILEXÉTIL,Otras,1
5449_train,LÉVOTHYROXINE SODIQUE,Antihipertensivos y Cardiovasculares,1
545_test,DANTROLÈNE SODIQUE,Antihistamínicos y Descongestionantes,1
545_train,"FLUVASTATINE SODIQUE,  FLUVASTATINE BASE",Antihipertensivos y Cardiovasculares,2
5450_train,"CHLORHYDRATE DE NARATRIPTAN,  NARATRIPTAN",Antiinflamatorios y Analgésicos,2
5451_train,"AMOXICILLINE,  AMOXICILLINE TRIHYDRATÉE,  CLAVULANATE DE POTASSIUM,  ACIDE CLAVULANIQUE",Antiinflamatorios y Analgésicos,4
5452_train,"RABÉPRAZOLE BASE,  RABÉPRAZOLE SODIQUE",Otras,2
5453_train,"PHÉNOBARBITAL,  CAFÉINE",Hormonas y Moduladores Hormonales,2
5454_train,"LOSARTAN,  HYDROCHLOROTHIAZIDE,  LOSARTAN POTASSIQUE",Antihipertensivos y Cardiovasculares,3
5455_train,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
5456_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
5457_train,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
5458_train,CHLORHYDRATE DE CLOMIPRAMINE,Antidepresivos y Psicotrópicos,1
5459_train,"DOXYCYCLINE BASE,  DOXYCYCLINE MONOHYDRATÉE",Antibióticos y Antimicrobianos,2
546_test,"IODE,  IOMÉPROL",Otras,2
546_train,RIMEXOLONE,Otras,1
5460_train,DÉSOGESTREL,Hormonas y Moduladores Hormonales,1
5461_train,"ESTRADIOL HÉMIHYDRATÉ,  ESTRADIOL ANHYDRE",Hormonas y Moduladores Hormonales,2
5462_train,MALÉATE DE FLUVOXAMINE,Antihipertensivos y Cardiovasculares,1
5463_train,BIFONAZOLE,Antibióticos y Antimicrobianos,1
5464_train,CHLORHYDRATE DE DONÉPÉZIL,Antivirales,1
5465_train,"PYRANTEL BASE,  EMBONATE DE PYRANTEL",Anticonvulsivos y Antiepilépticos,2
5466_train,"PAROXÉTINE BASE,  CHLORHYDRATE DE PAROXÉTINE HÉMIHYDRATÉ",Antidepresivos y Psicotrópicos,2
5467_train,FENTANYL,Antiinflamatorios y Analgésicos,1
5468_train,TERBUTALINE (SULFATE DE),Antihipertensivos y Cardiovasculares,1
5469_train,TÉLITHROMYCINE,Antidepresivos y Psicotrópicos,1
547_test,TACROLIMUS MONOHYDRATÉ,Antihipertensivos y Cardiovasculares,1
547_train,"RIVASTIGMINE BASE,  HYDROGÉNOTARTRATE DE RIVASTIGMINE",Antihipertensivos y Cardiovasculares,2
5470_train,CHLORHYDRATE DE TRAMADOL,Otras,1
5471_train,"RIVASTIGMINE BASE,  HYDROGÉNOTARTRATE DE RIVASTIGMINE",Antihipertensivos y Cardiovasculares,2
5472_train,FUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
5473_train,"PARACÉTAMOL,  CHLORHYDRATE DE TRAMADOL",Antiinflamatorios y Analgésicos,2
5474_train,TRINITRINE,Antiinflamatorios y Analgésicos,1
5475_train,INDOMÉTACINE,Antiinflamatorios y Analgésicos,1
5476_train,MIRTAZAPINE,Antidepresivos y Psicotrópicos,1
5477_train,CANDÉSARTAN CILEXÉTIL,Otras,1
5478_train,"ACIDE CLAVULANIQUE,  AMOXICILLINE TRIHYDRATÉE,  CLAVULANATE DE POTASSIUM,  AMOXICILLINE ANHYDRE",Antiinflamatorios y Analgésicos,4
5479_train,"PHLOROGLUCINOL HYDRATÉ,  PHLOROGLUCINOL ANHYDRE",Antidepresivos y Psicotrópicos,2
548_test,OLANZAPINE,Antidepresivos y Psicotrópicos,1
548_train,CHLORMADINONE (ACÉTATE DE),Hormonas y Moduladores Hormonales,1
5480_train,"CHLORHYDRATE DE ROPINIROLE,  ROPINIROLE",Antihipertensivos y Cardiovasculares,2
5481_train,SODIUM (VALPROATE DE),Otras,1
5482_train,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
5483_train,NITRATE D'ÉCONAZOLE,Otras,1
5484_train,"FOLLITROPINE ALFA ,  LUTROPINE ALFA ",Hormonas y Moduladores Hormonales,2
5485_train,DICLOFÉNAC SODIQUE,Antiinflamatorios y Analgésicos,1
5486_train,ENTACAPONE,Anticonvulsivos y Antiepilépticos,1
5487_train,ATÉNOLOL,Antivirales,1
5488_train,"AMLODIPINE,  PÉRINDOPRIL ARGININE,  AMLODIPINE (BÉSILATE D'),  PÉRINDOPRIL",Antihipertensivos y Cardiovasculares,4
5489_train,"LISINOPRIL ANHYDRE,  LISINOPRIL DIHYDRATÉ",Antihipertensivos y Cardiovasculares,2
549_test,"IOBITRIDOL,  IODE",Otras,2
549_train,GLIMÉPIRIDE,Antidiabéticos,1
5490_train,RÉPAGLINIDE,Otras,1
5491_train,"HYDROCHLOROTHIAZIDE,  TELMISARTAN",Antihipertensivos y Cardiovasculares,2
5492_train,"DOXYCYCLINE,  DOXYCYCLINE MONOHYDRATÉE",Antibióticos y Antimicrobianos,2
5493_train,CHLORHYDRATE DE DILTIAZEM,Antihipertensivos y Cardiovasculares,1
5494_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
5495_train,"PÉRINDOPRIL,  PÉRINDOPRIL TERT-BUTYLAMINE,  INDAPAMIDE",Antiinflamatorios y Analgésicos,3
5496_train,"ATORVASTATINE CALCIQUE TRIHYDRATÉE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
5497_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
5498_train,"IOVERSOL,  IODE",Antivirales,2
5499_train,"GLUCOSE MONOHYDRATÉ,  GLUCOSE ANHYDRE",Antidiabéticos,2
55_test,PROPYLTHIOURACILE,Otras,1
55_train,CHLORHYDRATE DE DONÉPÉZIL,Antivirales,1
550_test,"CAPTOPRIL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
550_train,ONDANSÉTRON,Otras,1
5500_train,"AMLODIPINE,  BÉSILATE D'AMLODIPINE",Antihipertensivos y Cardiovasculares,2
5501_train,AMISULPRIDE,Antidepresivos y Psicotrópicos,1
5502_train,MALÉATE D'ÉNALAPRIL,Antihipertensivos y Cardiovasculares,1
5503_train,"ACIDE RISÉDRONIQUE,  RISÉDRONATE MONOSODIQUE ANHYDRE",Hormonas y Moduladores Hormonales,2
5504_train,"SODIUM (BICARBONATE DE),  SODIUM (SULFATE DE) ANHYDRE,  MACROGOL 3350,  POTASSIUM (CHLORURE DE),  SODIUM (CHLORURE DE)",Otras,5
5505_train,LATANOPROST,Antihipertensivos y Cardiovasculares,1
5506_train,ACIDE NIFLUMIQUE,Antiinflamatorios y Analgésicos,1
5507_train,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
5508_train,MOLSIDOMINE,Antidepresivos y Psicotrópicos,1
5509_train,"BENZOATE DE RIZATRIPTAN,  RIZATRIPTAN",Otras,2
551_test,"MÉTHOTREXATE,  MÉTHOTREXATE DISODIQUE",Inmunosupresores y Moduladores del Sistema Inmune,2
551_train,DISULFIRAME,Antihistamínicos y Descongestionantes,1
5510_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
5511_train,ALLOPURINOL,Otras,1
5512_train,PRÉGABALINE,Antivirales,1
5513_train,NITRENDIPINE,Antihipertensivos y Cardiovasculares,1
5514_train,"TAZOBACTAM SODIQUE,  PIPÉRACILLINE BASE,  PIPÉRACILLINE SODIQUE,  TAZOBACTAM",Antibióticos y Antimicrobianos,4
5515_train,TELMISARTAN,Otras,1
5516_train,DESLORATADINE,Antihistamínicos y Descongestionantes,1
5517_train,GLIMÉPIRIDE,Antidiabéticos,1
5518_train,"AMOXICILLINE TRIHYDRATÉE,  AMOXICILLINE ANHYDRE",Antihipertensivos y Cardiovasculares,2
5519_train,PREDNISONE,Antiinflamatorios y Analgésicos,1
552_test,TELMISARTAN,Otras,1
552_train,LAMOTRIGINE,Antihistamínicos y Descongestionantes,1
5520_train,"ALENDRONATE MONOSODIQUE TRIHYDRATÉ,  ACIDE ALENDRONIQUE",Antidiabéticos,2
5521_train,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
5522_train,PRÉGABALINE,Antivirales,1
5523_train,GLIMÉPIRIDE,Antidiabéticos,1
5524_train,"AMLODIPINE,  BÉSILATE D'AMLODIPINE",Antihipertensivos y Cardiovasculares,2
5525_train,BICARBONATE DE SODIUM,Antivirales,1
5526_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
5527_train,"HYDROCHLOROTHIAZIDE,  OLMÉSARTAN MÉDOXOMIL",Antihipertensivos y Cardiovasculares,2
5528_train,ALLOPURINOL,Otras,1
5529_train,"AMOXICILLINE,  CLAVULANATE DE POTASSIUM,  ACIDE CLAVULANIQUE,  AMOXICILLINE TRIHYDRATÉE",Antiinflamatorios y Analgésicos,4
553_test,MICONAZOLE,Otras,1
553_train,PEGINTERFÉRON ALFA-2B,Antivirales,1
5530_train,"PARACÉTAMOL,  CHLORHYDRATE DE TRAMADOL",Antiinflamatorios y Analgésicos,2
5531_train,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
5532_train,GABAPENTINE,Anticonvulsivos y Antiepilépticos,1
5533_train,PRAVASTATINE SODIQUE,Antihipertensivos y Cardiovasculares,1
5534_train,ALPROSTADIL,Antihipertensivos y Cardiovasculares,1
5535_train,"CONCENTRAT DE CHOLÉCALCIFÉROL,  FORME PULVÉRULENTE,  CHOLÉCALCIFÉROL,  CARBONATE DE CALCIUM,  CALCIUM ÉLÉMENT",Antihipertensivos y Cardiovasculares,5
5536_train,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
5537_train,"LOSARTAN POTASSIQUE,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
5538_train,"RAMIPRIL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
5539_train,ATÉNOLOL,Antivirales,1
554_test,"CHOLÉCALCIFÉROL,  LEVURE,  CARBONATE DE CALCIUM,  CALCIUM ÉLÉMENT,  CONCENTRAT DE CHOLÉCALCIFÉROL,  FORME PULVÉRULENTE",Antihipertensivos y Cardiovasculares,6
554_train,"AMOXICILLINE TRIHYDRATÉE,  AMOXICILLINE ANHYDRE,  CLAVULANATE DE POTASSIUM,  ACIDE CLAVULANIQUE",Antiinflamatorios y Analgésicos,4
5540_train,CHLORHYDRATE DE SOTALOL,Antihipertensivos y Cardiovasculares,1
5541_train,CHLORHYDRATE DE LERCANIDIPINE,Antihipertensivos y Cardiovasculares,1
5542_train,"ÉSOMÉPRAZOLE,  ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ",Antiinflamatorios y Analgésicos,2
5543_train,TRINITRINE,Antiinflamatorios y Analgésicos,1
5544_train,"HYDROCHLOROTHIAZIDE,  LOSARTAN POTASSIQUE",Antihipertensivos y Cardiovasculares,2
5545_train,GABAPENTINE,Anticonvulsivos y Antiepilépticos,1
5546_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
5547_train,"HYDROCHLOROTHIAZIDE,  BISOPROLOL (FUMARATE ACIDE DE)",Antihipertensivos y Cardiovasculares,2
5548_train,SPIRONOLACTONE,Antidepresivos y Psicotrópicos,1
5549_train,"QUINAPRIL (CHLORHYDRATE DE),  QUINAPRIL BASE",Antihipertensivos y Cardiovasculares,2
555_test,BROMURE DE PINAVÉRIUM,Antivirales,1
555_train,DOMPÉRIDONE,Otras,1
5550_train,CHLORHYDRATE D'HYDROXYZINE,Otras,1
5551_train,HEXAMIDINE (DIISÉTHIONATE D'),Otras,1
5552_train,ZOLMITRIPTAN,Antiinflamatorios y Analgésicos,1
5553_train,"HYDROCHLOROTHIAZIDE,  CHLORHYDRATE DE BÉNAZÉPRIL",Antihipertensivos y Cardiovasculares,2
5554_train,ROXITHROMYCINE,Otras,1
5555_train,"FENTANYL,  CITRATE DE FENTANYL",Antiinflamatorios y Analgésicos,2
5556_train,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
5557_train,LACTULOSE,Antihistamínicos y Descongestionantes,1
5558_train,"LOSARTAN,  LOSARTAN POTASSIQUE",Antihipertensivos y Cardiovasculares,2
5559_train,CICLÉSONIDE,Antiinflamatorios y Analgésicos,1
556_test,INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE,Antidiabéticos,1
556_train,CLARITHROMYCINE,Inmunosupresores y Moduladores del Sistema Inmune,1
5560_train,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
5561_train,CAPÉCITABINE,Otras,1
5562_train,"MALATE D'ALMOTRIPTAN,  ALMOTRIPTAN",Antihipertensivos y Cardiovasculares,2
5563_train,ATÉNOLOL,Antivirales,1
5564_train,"HYDROCHLOROTHIAZIDE,  IRBÉSARTAN",Antihipertensivos y Cardiovasculares,2
5565_train,"PAMIDRONATE DE SODIUM,  PAMIDRONIQUE (ACIDE)",Antihipertensivos y Cardiovasculares,2
5566_train,ARIPIPRAZOLE,Antidepresivos y Psicotrópicos,1
5567_train,"ROPINIROLE BASE,  CHLORHYDRATE DE ROPINIROLE",Antihipertensivos y Cardiovasculares,2
5568_train,OXOGLURATE D'ORNITHINE,Otras,1
5569_train,"AMOXICILLINE ANHYDRE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,2
557_test,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
557_train,"FLUOXÉTINE BASE,  CHLORHYDRATE DE FLUOXÉTINE",Antiinflamatorios y Analgésicos,2
5570_train,TRANDOLAPRIL,Otras,1
5571_train,"LINCOMYCINE,  LINCOMYCINE (CHLORHYDRATE DE)",Antibióticos y Antimicrobianos,2
5572_train,RIBAVIRINE,Antivirales,1
5573_train,"CHLORHYDRATE DE METFORMINE,  METFORMINE BASE",Antidiabéticos,2
5574_train,ANTIGÈNES DE SURFACE DU VIRUS DE L'HEPATITE B RECOMBINANT (PROTÉINES S ET PRÉ S2),Otras,1
5575_train,"IODE,  IOMÉPROL",Otras,2
5576_train,"METFORMINE BASE,  CHLORHYDRATE DE METFORMINE",Antidiabéticos,2
5577_train,TRÉTINOÏNE,Antihipertensivos y Cardiovasculares,1
5578_train,NICORANDIL,Antihipertensivos y Cardiovasculares,1
5579_train,SIMVASTATINE,Otras,1
558_test,TRANDOLAPRIL,Otras,1
558_train,"AMOXICILLINE BASE,  CLAVULANATE DE POTASSIUM,  CLAVULANIQUE (ACIDE),  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,4
5580_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
5581_train,CHLORHYDRATE DE TAMSULOSINE,Antihipertensivos y Cardiovasculares,1
5582_train,"BROMURE DE GLYCOPYRRONIUM,  GLYCOPYRRONIUM",Antihipertensivos y Cardiovasculares,2
5583_train,PROPIONATE DE FLUTICASONE,Antivirales,1
5584_train,CHLORHYDRATE D'OXYMÉTAZOLINE,Otras,1
5585_train,"BROMHYDRATE DE GALANTAMINE,  GALANTAMINE",Antiinflamatorios y Analgésicos,2
5586_train,OLANZAPINE,Antidepresivos y Psicotrópicos,1
5587_train,FUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
5588_train,NAPROXÈNE,Antiinflamatorios y Analgésicos,1
5589_train,"CHLORHYDRATE DE QUINAPRIL,  HYDROCHLOROTHIAZIDE,  QUINAPRIL BASE",Antihipertensivos y Cardiovasculares,3
559_test,"RIVASTIGMINE BASE,  HYDROGÉNOTARTRATE DE RIVASTIGMINE",Antihipertensivos y Cardiovasculares,2
559_train,MOLSIDOMINE,Antidepresivos y Psicotrópicos,1
5590_train,"DOXAZOSINE,  MÉSILATE DE DOXAZOSINE",Antihipertensivos y Cardiovasculares,2
5591_train,TELMISARTAN,Otras,1
5592_train,ACARBOSE,Antiinflamatorios y Analgésicos,1
5593_train,"SODIUM (IOXAGLATE DE),  MÉGLUMINE (IOXAGLATE DE)",Otras,2
5594_train,SPIRAMYCINE,Antibióticos y Antimicrobianos,1
5595_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
5596_train,LAMOTRIGINE,Antihistamínicos y Descongestionantes,1
5597_train,GLIMÉPIRIDE,Antidiabéticos,1
5598_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
5599_train,"TELMISARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
56_test,"BENSÉRAZIDE BASE,  LÉVODOPA,  BENSÉRAZIDE (CHLORHYDRATE DE)",Anticonvulsivos y Antiepilépticos,3
56_train,"CHLORHYDRATE DE TAMSULOSINE,  TAMSULOSINE",Antihipertensivos y Cardiovasculares,2
560_test,"AZITHROMYCINE DIHYDRATÉE,  AZITHROMYCINE ANHYDRE",Antihistamínicos y Descongestionantes,2
560_train,DICLOFÉNAC SODIQUE,Antiinflamatorios y Analgésicos,1
5600_train,DICHLORHYDRATE DE BÉTAHISTINE,Antiinflamatorios y Analgésicos,1
5601_train,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
5602_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
5603_train,"ESTRADIOL HÉMIHYDRATÉ,  ESTRADIOL",Hormonas y Moduladores Hormonales,2
5604_train,FOSINOPRIL SODIQUE,Antibióticos y Antimicrobianos,1
5605_train,PEROXYDE DE BENZOYLE,Antiinflamatorios y Analgésicos,1
5606_train,"PHÉNOL,  SODIUM (CHLORURE DE)",Antivirales,2
5607_train,ISOTRÉTINOÏNE,Antivirales,1
5608_train,"NÉTILMICINE BASE,  NÉTILMICINE (SULFATE DE)",Antibióticos y Antimicrobianos,2
5609_train,BILASTINE,Antihistamínicos y Descongestionantes,1
561_test,"VALSARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
561_train,NADROPARINE CALCIQUE,Otras,1
5610_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
5611_train,ISOTRÉTINOÏNE,Antivirales,1
